Object Id,XMin,XMax,YMin,YMax,171Yb_Renin Cell Intensity,175Lu_Aqu1 Cell Intensity,176Yb_H3 Cell Intensity,191Ir_DNA1 Cell Intensity,193Ir_DNA2 Cell Intensity,141Pr_aSMA Cell Intensity,143Nd_Vimentin Cell Intensity,145Nd_Aqu2 Cell Intensity,146Nd_Nestin Cell Intensity,147Sm_B-Cat Cell Intensity,148Nd_Calbindin Cell Intensity,150Nd_CD86 Cell Intensity,151Eu_CD31 Cell Intensity,152Sm_CD66b Cell Intensity,153Eu_Uromodulin Cell Intensity,156Gd_CD4 Cell Intensity,159Tb_CD68 Cell Intensity,161Dy_CD20 Cell Intensity,162Dy_CD8a Cell Intensity,164Dy_Cytokeratin7 Cell Intensity,165Ho_Megalin Cell Intensity,166Er_Col-IV Cell Intensity,169Tm_WT1 Cell Intensity,170Er_CD3 Cell Intensity,89Y_CD45 Cell Intensity,Cell Area (µm²),Cytoplasm Area (µm²),Membrane Area (µm²),Nucleus Area (µm²),Nucleus Perimeter (µm),Nucleus Roundness
3383,399,418,232,250,0.882979,251.36702,10483.516,5287.4893,6148.197,2001.9521,262.98404,2493.7126,726.1223,12.49468,11244.394,5228.8564,64.54256,0,288.89362,0,803.4681,439.52658,0,672.2713,738.95215,7061.298,43.574467,0,0,188,97,0,91,48,0.597907
3384,547,574,225,256,1.809969,257.2757,1335.7383,1305.1993,1535.8848,128.26324,3.548287,1696.0592,378.48132,2.03271,4192.8584,2926.2773,22.046728,204.15887,241.78505,0,0,79.88785,42.537384,1429.1044,1010.4439,701.0732,86.130844,0,0,642,564,0,78,36,0.740952
3385,583,606,227,250,1.251256,484.16583,2515.98,1937.9598,2226.4397,2758.9976,70.44221,126.658295,260.66333,1.967337,430.13318,1591.7211,0.678392,0,63.806534,0,594.3945,372.27637,0,211.70352,426.3216,3121.8542,187.81909,329.3216,20.582914,398,339,0,59,33,0.808048
3386,734,761,225,254,2.743802,323.53513,1913.3533,990.37604,1283.7148,282.66528,0.057851,177.05992,135.3719,1.617769,26.692148,1579.7004,1.095041,0,12666.635,0,0,135.4029,318.7934,415.87604,470.8161,9980.641,90.975204,0,0,484,392,0,92,42,0.808785
3387,360,384,227,248,3.371015,7675.78,1509.8232,1050.055,1185.9159,376.0232,9231.701,613.68695,751.8087,194.49565,22.466667,2912.6667,0.695652,0,50.449276,0,0,99.10725,0,284.93042,479.08694,6003.0347,6025.2666,0,0,345,285,0,60,30,0.887452
3388,277,297,232,247,3.031964,4356.8584,1349.1233,1492.8174,1709.548,4.041096,10167.297,897.72144,984.89954,7.150685,0,2992.4658,0.86758,598.49316,23.013699,0,0,78.06393,0,42.74886,196.40182,6087.8584,14555.681,0,0,219,169,0,50,29,0.793341
3389,416,429,227,242,1.024691,224.08643,1606.5123,1179.463,1329.6234,95.65432,137.42592,1991.537,252.78395,1.611111,1738.0618,1078.7654,0.246914,0,26.419754,0,0,0,0,433.4321,27.11111,29.24074,0,0,0,162,136,0,26,18,0.780961
3390,327,336,233,248,2.938053,9984.372,13348.752,15182.956,15831.823,11.752213,12332.434,892.2124,869.823,2.309735,0,3093.0974,0.79646,0,112.79646,0,0,302.58408,0,0,77.74336,4577.168,8626.974,0,0,113,61,0,52,30,0.814011
3391,338,359,238,251,3.42268,6576.4434,1592.4897,1689.0361,1701.763,1159.4124,11026.175,727.57733,633.30414,4.036082,26.639175,2364.665,1.134021,675.6185,109.81959,0,0,88.12371,0,675.6083,227.36598,8602.593,15127.701,0,0,194,103,0,91,43,0.685451
3392,23,52,229,259,3.663837,13783.145,1736.3107,1024.4703,1252.8778,198.44652,0,171.17148,106.60611,3.101868,0,2484.915,0.628183,0,288.41086,0,0,285.41766,556.3243,278.1579,5177.932,1637.0629,1639.4431,0,0,589,495,0,94,39,0.836465
3393,214,249,231,261,2.180624,1518,5821.3154,2062.0771,2482.7422,2355.7192,134.3514,331.10016,659.0148,111.46798,9059.742,4591.3955,1.068966,107.61084,418.422,0,0,56.1445,152.4532,1560.3398,969.0115,744.1839,279.11987,5.981937,0,609,434,0,175,58,0.825968
3394,76,102,235,256,1.313984,679.60425,4509.5566,3081.3325,3539.4011,252.32982,12.459103,199.51187,100.84433,2.065963,0,2247.9023,0.870712,0,867.5963,0,0,526.26385,814.14777,358.1768,2109.095,4239.6016,524.1583,0,0,379,309,0,70,33,0.861667
3395,173,192,233,250,3.762264,251.2717,4476.815,2239.5547,2467.9246,155.38867,0,133.1585,267.86414,0,1881.8943,2802.7546,0.683019,0,284.6264,0,0,129.02641,0,300.29056,701.05286,963.6981,88.87547,0,0,265,207,0,58,31,0.785467
3396,656,682,239,261,4.009662,10830.933,2869.2222,1649.6207,1939.4373,435.28745,23.671497,194.82126,112.10145,1.891304,100.63527,3218.7078,0.603865,0,485.68842,102.304344,0,399.18356,293.5169,203.52174,10004.423,10678.061,3514.744,83.54831,19.78744,414,349,0,65,33,0.784327
3397,297,313,241,252,6.392308,1239.4385,6089.5615,3925.1846,4611.4536,0,19285.568,853.0923,1386.1692,2.007692,0,2856.6538,0.923077,0,163.88461,0,504.1154,0,0,72.01538,0,1582.0077,14792.861,0,0,130,77,0,53,30,0.706323
3398,369,397,237,257,1.761273,4475.5225,3689.0742,2411.0928,3128.3289,56.368702,15208.66,922.626,1079.0717,180.06366,0,3128.992,0.822281,347.66577,44.90716,56.172413,0,181.38992,0,173.83025,325.77188,2176.7983,5703.976,0,0,377,243,0,134,53,0.694819
3399,420,433,237,253,4.176101,429.67926,15379.711,11987.61,11948.057,381.50314,406.45282,17533.012,910.0755,413.8113,2167.7234,3572.1384,1.320755,824.3396,473.79245,0,0,322.56604,0,677.1321,1209.9559,2270.8743,379.97485,0,0,159,90,0,69,34,0.756137
3400,476,485,243,256,3.92126,1184.1812,7374.441,7954.6455,9223.866,2513.7559,33.677166,238.15749,171.98425,2.055118,0,1204.0552,0.708661,0,34.44882,0,0,0,0,147.43307,1092.5197,8777.347,588.59845,0,0,127,25,0,102,40,0.799102
3401,487,505,241,262,1.460411,372.93256,3704.1084,1990.8622,2401.9238,3804.5894,118.45748,2217.478,440.36365,3.826979,3653.1292,2818.7097,29.472141,192.18475,52.155426,0,0,100.2698,0,549.0909,860.9824,9739.59,777.7595,0,0,341,254,0,87,38,0.699903
3402,250,273,237,260,2.049383,5346.8887,3460.466,5446.42,5757.8115,381.23456,7034.8022,637.9074,522.4383,206.2963,0,2427.2222,0.740741,202.26852,158.22531,267.62964,0,255.03395,0,144.47531,401.66666,9885,13703.824,0,0,324,289,0,35,23,0.83968
3403,632,655,236,262,3.570406,2373.6301,2122.5752,1858.3461,2464.3245,1693.9523,6.427207,348.89975,449.59665,1.245823,5263.6084,4014.4749,1.050119,0,655.8282,156.40811,0,40.80191,775.5466,268.1241,1602.3866,2106.6133,1974.6802,312.81622,0,419,366,0,53,29,0.816319
3404,151,174,245,266,3.058282,2012.135,7130.0703,2643.8066,2725.1687,744.29755,403.39264,494.82208,276.37115,6.404908,222.88037,2546.3496,0.429448,201.0276,1658.1565,0,0,314.6503,201.0276,660.5092,787.1963,570.90186,725.5951,0,0,326,236,0,90,38,0.82115
3405,443,455,246,261,3,188.87349,10557.555,6631.3735,7242.193,642.8253,0,6680.976,773.00604,6.289156,10546.205,7500.994,1.325301,394.78915,608.51807,0,0,394.78915,444.16266,338.38553,2745.6023,4461.3496,92.53012,0,0,166,60,0,106,44,0.733792
3406,52,69,238,267,2.766667,18037.074,5435.279,3189.8904,3770.0762,868.7024,399.5381,156.03094,149.50476,3.107143,0,2860.6548,0.928571,156.03572,250.69524,0,203.61191,318.85477,65.02143,122.59762,8564.76,1311.7953,838.7048,0,0,420,307,0,113,46,0.801063
3407,431,441,242,259,5.442623,28.122952,14024.64,8404.483,9321.746,0,0,14544.853,1409.8771,8.557377,19084.844,8057.582,1.47541,537.1721,247.90984,173.58197,0,537.1721,0,268.58197,1137.2377,1037.4016,41.967213,0,805.7705,122,52,0,70,34,0.795089
3408,456,474,242,265,2.470238,3321.2083,739.994,884.2083,1241.387,1893.6964,96.91964,1005.2024,373.7738,3.107143,900.9077,2990.6846,0.892857,390.0893,78.125,0,0,245.9256,0,292.5625,2313.6042,20936.535,804.5714,0,0,336,144,0,192,61,0.722601
3409,70,89,239,273,2.310905,3603.2366,1959.1694,1491.3759,2028.1113,842.3573,79.09745,222.22505,139.355,3.027842,0,1723.2715,0.858469,304.10672,272.32947,0,0,198.32947,152.05336,260.65894,1882.7401,6708.211,1259.2112,0,0,431,317,0,114,46,0.655666
3410,312,321,246,261,5.884956,7736.8584,6492.0884,6793.195,7472.0264,1814.0885,6468.6284,1070.6637,724.81415,6.929204,0,1739.8673,0.884956,0,185.18584,0,0,0,0,124.27434,356.37167,13086.142,7693.584,0,0,113,64,0,49,29,0.842075
3411,322,331,247,259,6.519608,12436.784,8778.284,7273.0884,8112.01,655.41174,5586.853,444.79413,535.3333,2.558824,0,3212.5,0.980392,0,126.81373,0,0,0,0,0,448.63727,6893.4116,6374.902,0,0,102,55,0,47,28,0.718678
3412,399,416,248,265,3.694444,57.25,5885.528,2939.1445,3786.3,582.98334,24.827778,3080.672,394.36667,2.9,3714.9612,3155.389,1.394444,364.08334,529.49445,0,0,94.977776,0,6527.4556,996.55554,4244.4165,136.53334,0,0,180,115,0,65,34,0.840999
3413,38,55,245,269,5.339286,6481.8,3703.332,1830.2928,2098.2607,1543.4178,24.1,216.04286,146.25,1.864286,0,2340.5356,1.285714,0,392.00714,0,0,183.17143,234.05357,284.20358,1942.8893,5045.643,2958.6287,0,0,280,231,0,49,28,0.790567
3414,274,284,242,264,2.243243,3080.3445,1801.527,2701.5405,3098.2905,71.797295,8005.3174,681.2162,664.11487,3.527027,0,2509.223,0.540541,442.80405,30.844595,143.08784,0,0,0,63.256756,361.1081,11465.419,12025.041,0,0,148,118,0,30,21,0.764885
3415,510,533,241,264,0.378132,75.30296,5159.982,2956.2393,3250.8154,100.849655,0,8899.477,702.75854,2.972665,4388.3145,3980.8657,0.888383,149.28246,137.35764,0,0,77.88611,0,245.24602,1458.4943,2971.0706,39.65376,0,18.660593,439,362,0,77,36,0.877161
3416,534,556,241,265,3.20773,653.3261,2336.3938,1410.3865,1635.2029,2321.9832,180.96135,2057.8262,560.5507,5.673913,6304.454,4959.976,0.748792,0,520.8502,158.2971,0,165.17874,89.05314,1085.459,1742.0072,3723.2898,539.2077,158.2971,0,414,360,0,54,28,0.739249
3417,597,620,244,264,1.527607,7.895706,5384.028,4526.4263,4682.365,1310.6718,6.898773,8257.543,611.3681,3.202454,4563.2515,2546.3496,0.889571,201.0276,180.8957,0,0,209.76688,0,430.76688,756.29755,2713.3926,113.07976,0,0,326,263,0,63,34,0.654592
3418,171,196,251,263,4.511628,164.80232,1995.717,859.0039,1065.2751,598.94574,52.945736,136.77132,296.29846,3.034884,3957.9148,3048.1396,0.507752,0,277.23642,0,0,66.263565,0,254.00775,1167.031,1193.6356,853.3333,0,0,258,162,0,96,41,0.711424
3419,286,299,249,267,2.110169,5262.2075,5453.8135,7134.1016,7575.6694,168.82628,7908.212,704.88983,659.4153,4.423729,0,2499.216,14.860169,277.69067,144.2839,277.69067,0,144.88136,0,158.67796,473.1229,7004.9873,6469.411,277.69067,0,236,199,0,37,24,0.770249
3420,332,339,249,259,6.384615,5175.6924,9813.308,20797.025,21221.46,601.6923,2673.8076,258.51282,175,0,0,1960.4487,0.641026,0,2.435897,0,0,219.17949,0,0,79.76923,1033.6154,7509.3335,0,0,78,39,0,39,24,0.80191
3421,621,644,243,264,2.400722,1252.6678,1280.2239,1232.0469,1687.5487,1708.8087,82.07942,2911.834,453.3899,1.884477,4521.9204,3785.4153,0.685921,236.58846,288.77618,3228.5522,236.58846,185.15523,0,185.88809,1819.87,2374.433,924.18774,5480.9893,295.74008,277,221,0,56,29,0.841397
3422,341,356,252,266,1.756614,4946.196,1236.3597,2170.0422,2438.2063,2548.8835,5058.148,826.84125,505.60318,9.666667,131.93651,2080.476,1.169312,0,136.37566,0,0,180.91005,0,247.67195,115.25397,8440.814,7016.2803,0,0,189,140,0,49,28,0.83133
3423,262,283,249,271,4.09507,7614.648,4365.8486,4733.06,5073.2324,176.17606,4293.0776,355.0035,471.0493,3.676056,0,3076.7605,0.950704,230.75705,76.69014,0,0,60.19718,0,148.34155,984.83453,8616.549,15561.807,230.75705,0,284,238,0,46,28,0.712258
3424,300,313,252,267,1.775401,10575.342,3508.46,3894.2996,4405.4653,1387.508,7874.7593,620.01605,773.8075,2.791444,0,2102.7273,1.069519,0,92.05882,0,0,0,0,75.09626,481.5722,11837.979,4961.1924,0,0,187,144,0,43,26,0.767294
3425,416,433,252,264,2.049383,13.240741,1555.6234,2388.4692,3094.216,694.2099,0,5787.9014,775.26544,4.833333,7584.58,6337.747,0.617284,0,183.76543,0,0,0,0,404.53085,1134.3518,3465.9753,25.28395,0,0,162,84,0,78,47,0.512079
3426,201,232,247,266,1.349594,3306.095,6744.691,1257.1273,1441.3306,1461.5555,857.82117,560.1111,710.3144,3.536585,11390.65,5801.6533,5.723577,177.60162,689.79407,0,54.15176,46.330624,0,3856.466,751.51764,957.3171,385.7344,0,0,369,278,0,91,40,0.724283
3427,700,726,246,267,5.433538,14395.147,1298.0225,805.57056,985.08997,509.78732,0.96728,278.33743,150.74028,3.736196,0,2501.677,1.083845,134.0184,6779.047,402.0552,0,337.9591,438.35583,258.4601,9434.615,1663.8201,2429.1206,70.73415,0,489,408,0,81,36,0.810844
3428,727,753,246,263,1.919075,396.01157,2348.5317,1282.1619,1693.5636,10.236994,0,218.54047,134.13873,3.017341,0.875723,2588.5693,1.416185,0,30643.283,378.81503,0,98.82081,134.16763,622.33527,1174.3815,3521.4595,313.71097,0,0,346,281,0,65,30,0.764721
3429,357,377,249,275,4.8,5208.3423,1789.3397,1073.4216,1311.788,1620.6964,9300.944,704.5277,592.1133,3.144578,36.636143,2368.7349,3.792771,157.91566,130.86987,0,0,123.58554,0,304.547,437.97348,5681.947,9978.4,0,0,415,330,0,85,40,0.668295
3430,394,409,251,268,1.85,144.38889,4716.2944,3912.7778,4432.189,1399.711,95.79444,8401.839,773.56665,0,8253.605,3762.1943,0.833333,0,72.39445,0,0,94.977776,311.00555,234.05,774.8555,4474.011,11.377778,0,0,180,103,0,77,38,0.78069
3431,462,489,257,283,2.880694,2071.0586,2000.6963,1874.3275,2350.243,2001.6248,607.41864,524.87634,379.02603,2.264642,479.82428,3127.4836,0.932755,0,382.7332,0,0,185.42299,0,1167.718,4459.382,15284.913,2714.3774,0,0,461,272,0,189,66,0.737865
3432,90,117,249,269,1.283505,47.57732,3500.5723,3056.353,3430.3738,166.59537,0,77.953606,49.25258,0.67268,0,1970.5541,0.438144,0,376.05927,0,0,212.96649,168.90463,36.1933,657.12885,793.53094,250.72165,9.389175,0,388,301,0,87,40,0.825265
3433,378,386,258,272,0,3822.6238,10808.05,11216.476,11677.534,0,6613.366,598.93066,459.53467,2.584158,0,2162.8713,0.49505,0,44.257427,0,0,169.26733,0,185.38614,121.40594,986.8218,2940.198,0,0,101,62,0,39,25,0.707024
3434,435,457,258,278,1.96063,32.968502,1826.6536,623.25195,966.9094,4732.9487,1236.1536,2262.5159,849.16144,0,8421.382,4988.2285,1.181102,516.0236,86.12205,0,0,134.61417,0,3151.4133,1324.5039,15544.8545,56.440945,0,0,254,99,0,155,63,0.619364
3435,575,596,249,274,0.446237,284.05646,2635.3708,1615.1102,2265.5806,2593.5725,6.72043,94.85753,176.13171,179.67741,0,1526.801,0.591398,0,0.255376,0,0,45.95699,176.16936,339.75,34.43817,5102.3306,13.763441,0,0,372,277,0,95,38,0.797391
3436,597,609,258,265,2.766667,53.666668,15491.15,12652.767,12888.434,51.65,0,6637.5,637.06665,0,98.76667,2912.6667,1.5,1092.25,141.08333,0,0,284.93332,0,15135.467,811.4,5358.7666,68.26667,0,0,60,26,0,34,22,0.764283
3437,322,331,260,265,3.772727,2700.1135,161.65909,3146.068,4006.1365,191.09091,3378,687.4091,310.25,5.931818,0,1985.909,0.454545,1489.4318,101.59091,0,0,0,0,106.38636,4.159091,16816.113,3002.182,0,0,44,30,0,14,14,0.591081
3438,386,392,258,270,2.243243,20.27027,8921.784,7189.243,7536.554,1220.6487,5919.054,1089.9459,811.67566,7.054054,0,1476.0135,0.405405,885.6081,59.12162,0,0,0,0,569.3108,556.47296,2780.9055,1854.2703,0,0,74,37,0,37,24,0.656477
3439,333,345,261,270,3.648352,4049.1318,592.52747,14063.3955,14211.198,2968.0989,2550.9011,1661.8682,660.011,2.868132,0,2640.6045,0.659341,720.16486,234.12088,0,0,0,0,102.87912,34.186813,19091.154,5345.055,0,0,91,58,0,33,21,0.806917
3440,168,196,264,275,5.640777,64.597084,3601.1116,1928.3495,2856.602,79.52913,0,122.35437,384.3398,1.26699,6002.8203,3711.529,1.019418,318.13107,487.13107,0,0,165.98058,0,227.23302,2302.2815,1125.5098,164.03883,0,0,206,126,0,80,38,0.670277
3441,203,229,265,277,2.714286,609.39185,10347.906,5409.841,5946.6816,240.36327,0.114286,205.7551,490.32245,4.261224,7088.4326,4636.4897,0.897959,0,510.14694,86.43674,0,744.31836,300.94287,7012.012,1614.5021,185.25307,192.26123,0,0,245,164,0,81,38,0.748493
3442,416,437,264,277,2.155844,23.212122,8677.9,5170.251,6027.4805,745.63635,2.047619,6743.316,449.1342,4.519481,1710.5974,3026.1472,0.909091,0,772.0606,0,0,74.00866,0,344.48917,1418.3376,2137.528,44.329006,0,0,231,132,0,99,46,0.667404
3443,514,539,262,284,2.360795,231.21875,4371.355,2764.3552,3383.4773,2047.9233,0.079545,6659.386,604.983,2.965909,5551.966,4468.2954,1.196023,0,61.335228,0,0,283.31534,209.46307,505.33524,721.2045,5441.739,14.545455,0,0,352,286,0,66,34,0.829457
3444,617,638,260,281,1.566038,197.84592,7935.9185,5691.541,6346.679,80.745285,0,15646.538,858.56915,7.386793,5988.8867,4739.9526,0.81761,206.0849,96.30503,0,0,53.761005,0,279.6824,663.0849,991.6132,51.52201,0,0,318,202,0,116,46,0.729048
3445,597,612,265,271,2.305556,0,8696.319,6391.847,7065.222,55.34722,0,10362.277,341.25,0,99.138885,2730.625,0.138889,910.2083,59.444443,0,0,237.44444,0,780.18054,485.52777,4164.847,142.22223,0,0,72,39,0,33,20,0.759924
3446,727,759,262,289,1.129252,51.488094,1069.262,675.56464,875.08844,949.5272,5.714286,68.58504,74.287415,1.77551,0,854.48126,0.663265,0,3042.4863,0,111.45408,198.67857,0,191.06122,293.2143,8349.734,26.12245,0,0,588,406,0,182,58,0.725209
3447,119,137,257,283,1.824176,126.25275,4146.9424,3472.2363,3976.4038,1077.739,11.67033,235.43132,127.50549,2.151099,0,2040.467,15.156593,0,402.93958,0,0,320.94232,360.08243,128.5989,2179.4368,4485.2583,289.75824,0,0,364,200,0,164,59,0.802171
3448,312,333,263,275,2.706522,8321.152,3899.4512,9810.565,10361.837,3619.25,498.59784,1232.8805,148.36957,2.836957,0,1899.5652,0.380435,0,70.29891,0,0,0,0,76.320656,230.76631,22195.875,2192.6956,0,0,184,115,0,69,38,0.591323
3449,484,503,262,283,3.434483,1076.3931,4287.0757,4313.869,4755.9688,2244.4346,36.186207,3963.3345,433.06897,2.7,2011.5482,2937.776,0.896552,0,286.9862,0,0,343.8862,0,468.10345,1256.0586,7917.759,271.88965,0,0,290,235,0,55,31,0.750393
3450,-12,15,258,286,0.798077,77.4375,938.58813,578.2019,685.8189,160.36218,0,242.35738,516.30286,1.254808,7950.779,3745.8574,0.432692,105.02404,507.4407,0,0,0,522.9439,157.53366,1193.0193,1447.484,364.3061,105.02404,0,624,560,0,64,30,0.791408
3451,102,114,267,279,1.596154,206.52884,748.83655,279.6154,423.64423,1515.6346,414.30768,339.29807,157.50961,10.038462,0,1680.3846,0.865385,0,599.9711,0,0,0,630.1442,180.03847,4519.856,2292.75,1201.2307,0,0,104,46,0,58,32,0.566304
3452,138,156,259,278,2.614173,573.3858,6299.8267,3178.689,3727.2795,19.17323,7.980315,198.46457,107.48819,2.055118,1.192913,1720.0787,0.551181,0,759.42914,0,0,134.61417,0,276.437,1394.4448,20.043306,548.28345,0,0,254,196,0,58,31,0.844545
3453,702,726,268,282,7.026923,13560.473,3836.996,2369.0115,2573.1116,1226.1654,79.86539,348.9923,157.51154,253.06154,0,2352.5386,0.884615,252.0577,1058.7269,333.5077,0,383.5654,504.1154,198.04231,11121.4,2157.7886,4340.1846,14.011539,0,260,204,0,56,30,0.838223
3454,394,403,269,287,5.134021,81.86598,2073.103,1172.7732,1462.763,356.04123,11.742268,3378.0413,562.91754,0,5349.835,3603.299,0.721649,0,130.41237,0,0,0,675.6185,530.835,1970.0309,7586.1133,137.2371,0,0,97,36,0,61,34,0.66896
3455,82,100,265,279,6.247312,63.451614,6080.204,4162.618,4991.8228,385.63977,0,243.91936,102.747314,4.209677,0,2936.156,1.182796,352.3387,1213.0215,0,0,91.91398,352.3387,201.33333,3307.5107,288.83334,1337.8064,0,44.04301,186,121,0,65,32,0.819966
3456,114,122,263,278,1.784946,658.3011,7022.4517,5922.3335,6756.5483,4289.72,76.70968,271.0215,29.35484,0,0,3758.2795,0.752688,0,1775.5376,0,0,0,0,956.3441,944.70966,1485.3978,2003.957,0,0,93,46,0,47,26,0.741401
3457,340,358,267,281,1.676768,13163.151,3548.106,2844.9292,3056.4797,1160.601,3832.2576,152.75757,386.06564,2.636364,0,1765.2526,0.707071,0,85.98485,0,0,0,0,212.77272,162.70203,711.8889,5750.9443,0,0,198,155,0,43,25,0.730264
3458,636,654,264,282,4.776978,24897.615,6610.0254,3358.5396,3745.0864,12.737411,0,380.79855,157.1259,2.816547,38.820145,3378.9028,0.827338,471.47482,322.6295,0,0,420.22662,235.73741,202.05756,17982.432,263.76617,4269.122,622.1043,0,278,207,0,71,34,0.864432
3459,183,202,267,286,3.088372,74.88372,3969.465,3113.1443,3487.186,6.176744,0,187.5721,292.06046,304.81396,3563.5535,2946.535,0.55814,0,409.66977,0,0,79.51628,0,195.94884,1539.2744,0,138.12093,0,0,215,162,0,53,30,0.800123
3460,332,340,271,281,8.972973,13612.067,1502.8649,6746.4326,7711.0674,6336.689,2463.2026,885.5946,590.3108,7.054054,0,2066.419,0.675676,0,0,0,0,231.02702,0,0,749.4865,9102.919,3736.2163,0,0,74,25,0,49,28,0.741763
3461,375,397,271,291,1.439306,334.0289,2357.153,1651.3352,2399.549,1022.45667,250.26012,174.83237,244.60405,1.508671,22.843931,1830.9393,0.578035,189.40752,37.109825,0,0,148.23122,0,189.40462,234.33815,7711.699,94.7052,0,23.6763,346,239,0,107,46,0.75936
3462,402,419,267,293,1.410765,84.558075,3415.9094,1939.8867,2287.4675,476.66006,17.229462,6726.2407,502.71954,2.957507,3025.5383,3527.3796,0.679887,371.30313,143.07649,0,0,48.430595,367.4561,676.2918,605.1048,3785.7734,240.77054,0,0,353,258,0,95,42,0.869655
3463,566,589,265,290,2.908096,21978.096,1885.4398,1035.175,1322.1313,725.69366,572.593,441.22757,227.01094,0,0,2820.2517,0.85558,0,240.80307,143.40262,0,405.26697,203.15974,327.77243,9505.186,7373.617,1380.2714,0,0,457,399,0,58,30,0.795799
3464,601,618,266,290,2.028455,142.29268,5492.2603,4093.2195,4660.7603,93.58943,0,8258.41,610.4106,7.426829,3274.679,2486.4229,0.406504,532.8049,72.68293,0,0,138.99187,0,1370.061,1197.2357,711.1545,212.29268,0,33.30081,246,177,0,69,35,0.631739
3465,230,251,264,292,1.90631,876.62714,4319.7666,1511.3728,1841.3843,314.92926,251.44168,491.57172,537.69214,129.29828,9014.902,5054.006,0.957935,125.30593,455.94073,0,0,32.688335,122.70172,1405.2046,1052.3748,584.4895,180.13002,0,0,523,419,0,104,40,0.880603
3466,449,466,267,288,2.985611,201.63669,1848.1044,1997.0468,2453.5935,1403.1691,4.895683,253.86331,176.76619,1.877698,208.85971,1493.0035,0.647482,0,31.133093,0,0,0,0,303.08633,1104.1798,11770.54,276.259,0,0,278,216,0,62,30,0.844451
3467,531,558,266,292,2.845714,23972.27,2716.1487,1614.2819,2100.9753,694.96,16.605715,278.45523,130.0019,125.82286,0,3661.6382,1.144762,0,392.96573,0,38.06095,352.77524,213.25143,231.82095,8426.061,2141.0151,6344.899,131.76762,0,525,419,0,106,48,0.674463
3468,208,230,271,291,7.229814,861.9255,1786.2671,695.1615,1021.68945,324.5093,0,187.86336,881.80743,3.242236,14922.597,8548.044,1.36646,407.04968,753.8447,0,0,106.18633,0,1308.354,2641.087,2372.59,445.21738,0,0,161,101,0,60,38,0.612627
3469,591,604,272,288,0.851282,12540.574,4553.2925,4510.5283,5107.2974,5524.6973,0,180.95897,112.010254,5.353846,30.389744,2352.5386,0.769231,672.1539,344.8564,0,672.1539,423.74872,336.07693,120.02564,4368.8667,12988.098,1664.6564,177.37949,0,195,138,0,57,34,0.707356
3470,146,162,269,284,2.621053,53.089474,2146.2842,1369.9421,1617.5316,0,0,53.063156,129.32106,0,0,574.8684,0.210526,0,221.26842,0,0,89.97895,0,73.91053,277.45264,0,323.3684,0,0,190,138,0,52,30,0.753507
3471,163,178,270,288,0.744395,215.70853,5422.345,3914.4304,4453.193,1.982063,0,135.6323,208.13454,296.21973,180.58296,2057.1526,0.807175,0,731.49774,0,0,153.32735,0,104.955154,586.0314,41.116592,312.25113,0,0,223,166,0,57,33,0.744288
3472,305,316,269,293,3.069124,9825.226,1744.6129,4608.028,5212.765,387.68204,36.345623,255.53456,125.81106,2.40553,0,906.01385,0.921659,0,1.751152,0,0,157.56682,0,21.571428,680.68665,9328.378,1859.2443,0,0,217,137,0,80,40,0.695639
3473,316,331,274,293,2.502512,7272.769,365.05527,1489.2814,1662.7638,3884.9548,1054.0452,354.64322,315.5377,334.56784,0,1427.0603,0.703518,329.3216,66.43216,0,0,85.909546,137.23116,117.61307,271.33167,16135.639,4234.9043,0,0,199,57,0,142,55,0.604539
